timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
415959784,-0.312948,0.894887,0.191519,4997,0,-3.70128,-0.924454,-16.7589,4997,0
415964794,-0.224927,0.233079,-0.0362014,5010,0,-0.0994148,-4.90058,2.12865,5010,0
415969792,0.127374,-0.289238,-0.187723,4998,0,1.28822,0.123592,-5.5965,4998,0
415974796,-0.126864,-0.264826,0.105486,5004,0,0.517994,0.290751,-13.4535,5004,0
415979800,-0.4188,0.363456,0.11695,5004,0,-0.173478,-5.07979,-15.2468,5004,0
415984804,-0.192718,0.712662,-0.0373088,5004,0,-3.7289,0.764744,-6.71193,5004,0
415989808,0.00823503,-0.290101,-0.0454623,5004,0,-1.23719,-3.03426,-1.8355,5004,0
415994811,-0.427052,-0.457489,0.0949058,5003,0,2.42645,-5.02206,-16.7879,5003,0
415999815,-0.460603,0.999062,0.2237,5004,0,-1.42002,2.90464,-14.8534,5004,0
416004819,-0.161691,0.375594,-0.0820905,5004,0,-2.02019,-3.18364,1.51929,5004,0
416009823,-0.431462,-0.515144,-0.139152,5004,0,0.549401,-2.87658,-12.5615,5004,0
416014827,-0.3645,0.241866,0.304267,5004,0,-1.27411,-0.0844717,-18.7827,5004,0
416019838,-0.330527,0.635324,0.158054,5011,0,-1.19261,-4.51459,-5.28766,5011,0
416024836,-0.566052,0.312936,-0.172213,4998,0,-1.11281,-0.213783,-4.30355,4998,0
416029839,-0.689137,-0.423611,-0.0391564,5003,0,0.730044,-2.83836,-10.8471,5003,0
416034843,-0.698099,0.411462,0.171705,5004,0,0.168149,-2.5744,-22.3651,5004,0
416039847,-0.302836,1.01954,0.119565,5004,0,-3.32123,3.96998,-6.6888,5004,0
416044851,-0.775086,-0.402909,-0.100364,5004,0,0.43617,-4.40716,0.945829,5004,0
416049854,-0.718795,-0.470859,-0.00489278,5003,0,2.31798,-4.68505,-20.0025,5003,0
416054858,-0.517939,1.1991,0.167268,5004,0,-3.22296,3.12511,-15.699,5004,0
416059862,-0.885469,0.403292,-0.0119096,5004,0,-1.17543,-3.58007,0.312107,5004,0
416064866,-1.03107,-0.460832,-0.0937353,5004,0,0.969104,-4.25234,-10.3988,5004,0
416069870,-0.525164,0.0731989,0.0571569,5004,0,-0.35778,0.189166,-16.3054,5004,0
416074874,-0.703954,0.832078,0.105014,5004,0,0.0313199,1.84306,-10.9559,5004,0
416079878,-0.931583,0.340699,0.034581,5004,0,-0.482033,-2.01791,-6.46984,5004,0
416084882,-0.998269,-0.549581,-0.0654565,5004,0,-0.0145094,-6.09823,-9.93668,5004,0
416089886,-0.887129,0.5602,0.0392857,5004,0,-2.18181,1.59064,-19.6153,5004,0
416094890,-0.725038,0.731007,0.160072,5004,0,-2.21863,-0.295197,-5.3094,5004,0
416099894,-1.03582,-0.387716,-0.0266298,5004,0,3.39186,-4.72633,-5.3785,5004,0
416104917,-1.0428,0.528601,-0.0424611,5023,0,0.430274,3.80025,-17.4613,5023,0
416109901,-0.787152,0.499303,0.085753,4984,0,-3.51024,-0.651587,-5.50864,4984,0
416114905,-0.794282,-0.623541,0.076449,5004,0,2.60668,-5.43986,-9.91304,5004,0
416119909,-1.08333,0.664393,-0.0308247,5004,0,-0.665633,2.87429,-26.2662,5004,0
416124913,-0.887722,0.875615,-0.00773848,5004,0,-3.14249,0.210261,-2.09979,5004,0
416129917,-0.653761,-0.53672,0.022803,5004,0,2.45132,-3.10254,0.103616,5004,0
416134921,-1.11135,0.0052017,0.0679045,5004,0,0.246172,4.91099,-16.3113,5004,0
416139931,-0.96764,0.511923,0.0184122,5010,0,-0.550464,-0.506446,-10.6804,5010,0
416144929,-0.512587,-0.0530466,0.109825,4998,0,2.61196,-2.84208,-11.5744,4998,0
416149933,-0.985713,0.128094,0.140556,5004,0,-1.35784,2.98634,-13.0909,5004,0
416154936,-0.809513,0.251796,-0.123601,5003,0,-3.0294,-1.71732,-5.11052,5003,0
416159940,-0.512472,0.123478,0.0515538,5004,0,0.872995,0.26795,-8.54408,5004,0
416164944,-0.975644,0.181514,0.174629,5004,0,1.47785,3.69038,-10.7251,5004,0
416169948,-0.639876,0.179276,-0.0139295,5004,0,0.686976,-0.858325,-8.44756,5004,0
416174955,-0.558325,0.0114155,0.127136,5007,0,0.570598,0.21855,-11.0875,5007,0
416179956,-0.882688,0.0470255,0.0534386,5001,0,-0.0597692,1.37687,-9.93616,5001,0
